Station Name,Measurement Timestamp,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
Oak Street Weather Station,01/08/2022 12:00:00 PM,-2.9,52,0.0,0.0,55.5,108,2.7,4.6,996.9,90
63rd Street Weather Station,01/08/2022 01:00:00 PM,-2.6,60,0.0,0.0,1.4,199,4.4,6.6,995.5,52
Foster Weather Station,01/08/2022 01:00:00 PM,-3.39,48,,0.0,,0,3.3,0.0,994.6,48
Oak Street Weather Station,01/08/2022 01:00:00 PM,-2.1,53,0.0,0.0,55.5,303,1.4,4.9,996.3,38
63rd Street Weather Station,01/08/2022 02:00:00 PM,-1.9,62,0.0,0.0,1.4,203,5.9,9.4,994.7,46
Foster Weather Station,01/08/2022 02:00:00 PM,-2.78,52,,0.0,,0,3.3,0.0,993.9,32
Oak Street Weather Station,01/08/2022 02:00:00 PM,-1.6,56,0.0,0.0,55.5,359,1.2,4.5,995.2,42
63rd Street Weather Station,01/08/2022 03:00:00 PM,-2.3,88,0.0,0.0,1.4,203,4.4,7.2,994.7,18
Foster Weather Station,01/08/2022 03:00:00 PM,-2.67,68,,0.0,,0,3.3,0.0,993.9,15
Oak Street Weather Station,01/08/2022 03:00:00 PM,-1.5,73,0.0,0.0,55.5,225,1.6,4.1,995.2,15
63rd Street Weather Station,01/08/2022 04:00:00 PM,-1.9,93,0.0,0.0,1.4,207,4.1,8.3,994.2,8
Foster Weather Station,01/08/2022 04:00:00 PM,-2.89,81,,0.0,,0,3.3,0.0,993.6,8
Oak Street Weather Station,01/08/2022 04:00:00 PM,-1.3,84,0.0,0.0,55.5,254,2.9,5.5,994.7,6
63rd Street Weather Station,01/08/2022 05:00:00 PM,-1.4,93,0.0,0.0,1.4,209,4.1,6.5,993.8,5
63rd Street Weather Station,06/23/2019 07:00:00 PM,22.0,97,0.0,0.9,163.8,165,1.0,2.0,985.0,81
Foster Weather Station,06/23/2019 07:00:00 PM,20.06,89,,0.56,,150,2.9,3.6,984.8,0
Oak Street Weather Station,06/23/2019 07:00:00 PM,22.5,87,0.0,1.8,76.9,148,1.0,3.7,985.8,23
63rd Street Weather Station,06/23/2019 08:00:00 PM,19.9,97,0.0,0.0,163.8,125,0.3,0.8,984.5,13
Foster Weather Station,06/23/2019 08:00:00 PM,19.28,89,,0.38,,340,1.3,1.6,984.4,0
Oak Street Weather Station,06/23/2019 08:00:00 PM,22.4,82,0.0,0.0,76.9,16,0.9,1.0,985.3,4
63rd Street Weather Station,06/23/2019 09:00:00 PM,19.2,99,0.0,0.0,163.8,20,1.9,2.5,984.6,1
Foster Weather Station,06/23/2019 09:00:00 PM,17.78,90,,0.0,,357,0.9,1.1,984.1,0
Oak Street Weather Station,06/23/2019 09:00:00 PM,19.3,89,0.0,0.0,76.9,0,0.3,0.8,985.4,-3
63rd Street Weather Station,06/23/2019 10:00:00 PM,18.7,100,0.0,0.0,163.8,26,2.0,3.1,984.5,1
Foster Weather Station,06/23/2019 10:00:00 PM,17.78,90,,0.0,,67,0.3,0.4,984.1,0
Oak Street Weather Station,06/23/2019 10:00:00 PM,19.4,87,0.0,0.0,76.9,88,1.4,2.5,985.2,-3
63rd Street Weather Station,06/23/2019 11:00:00 PM,18.2,100,3.6,4.1,167.8,157,0.6,2.0,984.0,1
Foster Weather Station,06/23/2019 11:00:00 PM,17.5,91,,0.0,,145,2.1,2.4,983.1,0
Oak Street Weather Station,06/23/2019 11:00:00 PM,20.1,92,0.0,0.0,76.9,177,0.4,1.0,984.5,-3
63rd Street Weather Station,06/24/2019 12:00:00 AM,21.5,100,0.0,0.9,168.7,193,2.3,4.6,983.6,1
Foster Weather Station,06/24/2019 12:00:00 AM,18.5,91,,0.0,,168,1.3,1.5,982.7,0
Oak Street Weather Station,06/24/2019 12:00:00 AM,22.2,85,0.0,0.0,76.9,0,0.5,1.2,984.0,-4
63rd Street Weather Station,06/24/2019 01:00:00 AM,22.1,99,0.0,0.0,168.7,214,2.2,4.9,983.5,0
Foster Weather Station,06/24/2019 01:00:00 AM,21.39,88,,0.0,,207,1.6,1.7,982.4,0
Oak Street Weather Station,06/24/2019 01:00:00 AM,23.1,84,0.0,0.0,76.9,115,1.0,2.4,983.8,-4
63rd Street Weather Station,06/24/2019 02:00:00 AM,21.9,99,0.0,0.0,168.7,227,2.4,4.3,982.9,0
Foster Weather Station,06/24/2019 02:00:00 AM,21.78,86,,0.0,,217,1.3,1.5,982.4,0
Oak Street Weather Station,06/24/2019 02:00:00 AM,22.9,86,0.0,0.0,76.9,313,1.0,2.9,983.3,-4
63rd Street Weather Station,06/24/2019 03:00:00 AM,21.8,99,0.0,0.0,168.7,222,1.9,3.6,982.6,0
Foster Weather Station,06/24/2019 03:00:00 AM,21.67,86,,0.0,,206,0.9,1.3,981.7,0
Oak Street Weather Station,06/24/2019 03:00:00 AM,22.8,85,0.0,0.0,76.9,303,0.8,2.3,983.0,-4
63rd Street Weather Station,06/24/2019 04:00:00 AM,21.7,98,0.0,0.0,168.7,234,2.1,3.3,982.2,0
Foster Weather Station,06/24/2019 04:00:00 AM,21.5,86,,0.0,,187,1.4,1.6,981.4,0
Oak Street Weather Station,06/24/2019 04:00:00 AM,22.8,84,0.0,0.0,76.9,305,1.5,2.5,982.7,-4
63rd Street Weather Station,06/24/2019 05:00:00 AM,21.4,98,0.0,0.0,168.7,220,1.5,2.3,982.3,0
Foster Weather Station,06/24/2019 05:00:00 AM,21.28,86,,0.0,,196,0.4,0.6,981.4,0
Oak Street Weather Station,06/24/2019 05:00:00 AM,22.8,80,0.0,0.0,76.9,127,0.0,0.7,982.9,-4
63rd Street Weather Station,06/24/2019 06:00:00 AM,21.4,98,0.0,0.0,168.7,219,2.4,4.2,982.5,31
Foster Weather Station,06/24/2019 06:00:00 AM,21.39,86,,0.0,,235,0.8,1.2,981.7,0
Oak Street Weather Station,06/24/2019 06:00:00 AM,22.9,82,0.0,0.0,76.9,0,0.7,2.6,983.0,27
63rd Street Weather Station,07/15/2021 07:00:00 PM,21.7,96,0.0,0.0,281.0,61,0.9,1.9,993.8,25
Foster Weather Station,07/15/2021 07:00:00 PM,20.28,87,,0.0,,0,3.3,0.0,993.2,39
Oak Street Weather Station,07/15/2021 07:00:00 PM,21.2,93,0.0,0.0,131.7,126,0.9,2.0,994.8,17
63rd Street Weather Station,07/15/2021 08:00:00 PM,21.3,99,0.0,0.0,281.0,74,2.4,3.8,993.6,7
Foster Weather Station,07/15/2021 08:00:00 PM,20.0,85,,0.0,,0,3.3,0.0,993.2,6
Oak Street Weather Station,07/15/2021 08:00:00 PM,20.7,92,0.0,0.0,131.7,65,2.2,2.9,994.6,0
63rd Street Weather Station,07/15/2021 11:00:00 PM,21.0,96,0.0,0.0,281.0,85,1.7,3.5,994.0,0
Foster Weather Station,07/15/2021 11:00:00 PM,20.0,84,,0.0,,0,3.3,0.0,993.6,3
Oak Street Weather Station,07/15/2021 11:00:00 PM,20.6,89,0.0,0.0,131.7,107,0.8,1.8,994.8,-3
63rd Street Weather Station,07/16/2021 12:00:00 AM,21.0,95,0.0,0.0,281.0,105,1.4,2.6,994.0,0
Foster Weather Station,07/16/2021 12:00:00 AM,19.39,88,,0.0,,0,3.3,0.0,993.9,0
Oak Street Weather Station,07/16/2021 12:00:00 AM,20.5,91,0.0,0.3,132.0,43,2.0,2.5,995.1,-3
63rd Street Weather Station,07/16/2021 02:00:00 AM,19.9,100,0.0,0.4,282.9,56,2.0,6.8,993.4,1
Foster Weather Station,07/16/2021 02:00:00 AM,19.17,86,,0.0,,0,3.3,0.0,993.2,0
Oak Street Weather Station,07/16/2021 02:00:00 AM,20.0,92,0.0,0.0,132.2,64,3.0,3.9,994.5,-3
63rd Street Weather Station,07/16/2021 04:00:00 AM,20.2,96,0.0,0.0,282.9,36,4.6,6.8,993.3,0
Foster Weather Station,07/16/2021 04:00:00 AM,19.0,85,,0.0,,0,3.3,0.0,993.2,2
Oak Street Weather Station,07/16/2021 04:00:00 AM,20.0,91,0.0,0.0,132.2,64,2.8,3.2,994.3,-2
63rd Street Weather Station,07/16/2021 05:00:00 AM,20.2,98,0.0,0.0,282.9,36,4.5,7.4,993.7,0
Foster Weather Station,07/16/2021 05:00:00 AM,19.17,86,,0.0,,0,3.3,0.0,993.2,3
Oak Street Weather Station,07/16/2021 05:00:00 AM,20.1,90,0.0,0.0,132.2,52,3.6,5.0,994.7,-2
63rd Street Weather Station,07/16/2021 06:00:00 AM,20.1,98,0.0,0.0,282.9,36,5.0,7.1,993.6,10
Foster Weather Station,07/16/2021 06:00:00 AM,19.39,87,,0.0,,0,3.3,0.0,993.2,19
Oak Street Weather Station,07/16/2021 06:00:00 AM,20.1,91,0.0,0.0,132.2,60,3.5,4.5,994.7,4
63rd Street Weather Station,07/16/2021 07:00:00 AM,20.4,98,0.0,0.0,282.9,41,3.6,5.6,994.0,17
Foster Weather Station,07/16/2021 07:00:00 AM,19.67,88,,0.0,,0,3.3,0.0,993.6,41
Oak Street Weather Station,07/16/2021 07:00:00 AM,20.5,93,0.0,0.0,132.2,51,2.8,4.0,994.9,36
63rd Street Weather Station,07/16/2021 08:00:00 AM,20.3,97,0.0,0.0,282.9,70,2.1,3.9,994.2,31
Foster Weather Station,07/16/2021 08:00:00 AM,19.78,85,,0.0,,0,3.3,0.0,993.6,78
Oak Street Weather Station,07/16/2021 08:00:00 AM,20.6,93,0.0,0.0,132.2,58,2.5,3.5,995.0,23
63rd Street Weather Station,07/16/2021 09:00:00 AM,20.5,98,0.0,0.0,282.9,61,1.9,5.1,994.0,58
Foster Weather Station,07/16/2021 09:00:00 AM,19.78,86,,0.0,,0,3.3,0.0,993.9,71
Oak Street Weather Station,07/16/2021 09:00:00 AM,20.5,92,0.0,0.0,132.2,39,3.4,4.3,995.2,25
63rd Street Weather Station,07/16/2021 10:00:00 AM,20.7,98,0.0,0.0,282.9,43,3.1,6.4,994.2,137
63rd Street Weather Station,06/24/2019 07:00:00 AM,21.8,95,0.0,0.0,168.7,224,3.5,5.7,982.3,56
Foster Weather Station,06/24/2019 07:00:00 AM,21.67,84,,0.03,,183,1.7,2.0,981.4,0
Oak Street Weather Station,06/24/2019 07:00:00 AM,22.2,85,0.0,0.3,77.3,349,0.7,1.5,982.7,25
63rd Street Weather Station,06/24/2019 08:00:00 AM,21.8,94,0.0,0.0,168.7,240,3.3,5.3,982.6,83
Foster Weather Station,06/24/2019 08:00:00 AM,21.67,83,,0.0,,200,3.5,3.9,981.7,0
Oak Street Weather Station,06/24/2019 08:00:00 AM,23.1,81,0.0,0.0,77.3,200,0.4,1.3,983.0,136
63rd Street Weather Station,06/24/2019 09:00:00 AM,22.8,88,0.0,0.0,168.7,233,2.3,7.0,982.6,388
Foster Weather Station,06/24/2019 09:00:00 AM,22.0,80,,0.0,,188,2.2,3.9,981.7,0
Oak Street Weather Station,06/24/2019 09:00:00 AM,23.4,78,0.0,0.0,77.3,76,0.6,1.3,983.1,165
63rd Street Weather Station,06/24/2019 10:00:00 AM,23.2,83,0.0,0.0,168.7,245,5.2,8.9,982.2,104
Foster Weather Station,06/24/2019 10:00:00 AM,22.5,77,,0.0,,175,2.4,2.7,981.4,0
Oak Street Weather Station,06/24/2019 10:00:00 AM,23.7,75,0.0,0.0,77.3,0,0.6,1.2,982.6,207
63rd Street Weather Station,06/24/2019 11:00:00 AM,23.2,87,0.0,0.1,168.8,240,2.6,6.1,982.2,234
Foster Weather Station,06/24/2019 11:00:00 AM,22.78,76,,0.0,,180,3.9,4.3,981.4,0
Oak Street Weather Station,06/24/2019 11:00:00 AM,24.1,75,0.0,0.0,77.3,70,0.6,1.7,982.6,181
63rd Street Weather Station,06/24/2019 12:00:00 PM,23.1,86,0.0,0.0,168.8,249,4.5,6.8,982.1,213
Foster Weather Station,06/24/2019 12:00:00 PM,22.56,78,,0.05,,217,2.0,2.4,981.4,0
Oak Street Weather Station,06/24/2019 12:00:00 PM,24.3,73,0.0,0.0,77.3,118,0.9,2.0,982.4,322
63rd Street Weather Station,06/24/2019 01:00:00 PM,22.0,93,14.4,1.7,170.5,257,4.0,9.0,982.4,174
Foster Weather Station,06/24/2019 01:00:00 PM,21.56,81,,1.09,,263,1.6,1.8,981.7,0
Oak Street Weather Station,06/24/2019 01:00:00 PM,22.9,81,0.6,0.3,77.6,346,1.5,4.0,983.1,188
63rd Street Weather Station,06/24/2019 02:00:00 PM,22.4,92,0.0,1.6,172.1,262,2.3,4.3,982.2,206
Foster Weather Station,06/24/2019 02:00:00 PM,22.17,79,,0.38,,249,1.4,1.7,981.4,0
Oak Street Weather Station,06/24/2019 02:00:00 PM,22.6,83,0.0,0.7,78.3,326,1.3,4.2,982.9,148
63rd Street Weather Station,06/24/2019 03:00:00 PM,23.8,84,0.0,0.7,172.8,241,4.1,8.2,981.8,830
Foster Weather Station,06/24/2019 03:00:00 PM,22.56,78,,0.28,,208,3.1,4.7,981.0,0
Oak Street Weather Station,06/24/2019 03:00:00 PM,23.9,77,0.0,0.7,79.0,0,0.6,2.2,982.2,319
63rd Street Weather Station,06/24/2019 04:00:00 PM,24.8,72,0.0,0.0,172.8,252,7.3,11.2,981.2,325
Foster Weather Station,06/24/2019 04:00:00 PM,24.56,64,,0.0,,208,4.6,4.8,980.4,0
Oak Street Weather Station,06/24/2019 04:00:00 PM,24.9,69,0.0,0.0,79.0,271,0.7,5.3,981.6,807
63rd Street Weather Station,06/24/2019 05:00:00 PM,25.6,70,0.0,0.0,172.8,215,3.2,8.4,980.5,155
Foster Weather Station,06/24/2019 05:00:00 PM,25.06,62,,0.0,,194,6.1,7.0,979.7,0
Oak Street Weather Station,06/24/2019 05:00:00 PM,26.6,59,0.0,0.0,79.0,154,0.5,2.9,981.0,98
63rd Street Weather Station,06/24/2019 06:00:00 PM,23.7,68,0.0,0.0,172.8,253,5.8,10.5,981.9,287
Foster Weather Station,06/24/2019 06:00:00 PM,22.06,58,,0.0,,234,2.2,3.3,981.0,0
Oak Street Weather Station,06/24/2019 06:00:00 PM,25.3,58,0.0,0.0,79.0,268,1.0,3.1,982.2,111
63rd Street Weather Station,07/15/2021 09:00:00 PM,20.8,98,0.0,0.0,281.0,109,2.1,4.0,993.6,0
Foster Weather Station,07/15/2021 09:00:00 PM,20.28,83,,0.0,,0,3.3,0.0,993.2,2
Oak Street Weather Station,07/15/2021 09:00:00 PM,20.9,88,0.0,0.0,131.7,129,0.9,1.8,994.4,-2
63rd Street Weather Station,07/16/2021 01:00:00 AM,20.2,100,2.4,1.4,282.4,20,4.9,7.8,993.6,0
Foster Weather Station,07/16/2021 01:00:00 AM,18.78,88,,0.0,,0,3.3,0.0,993.6,0
Oak Street Weather Station,07/16/2021 01:00:00 AM,20.0,93,0.0,0.2,132.2,36,3.6,4.4,994.8,-3
63rd Street Weather Station,07/16/2021 03:00:00 AM,20.0,96,0.0,0.0,282.9,39,4.8,8.3,993.4,0
Foster Weather Station,07/16/2021 03:00:00 AM,19.0,87,,0.0,,0,3.3,0.0,993.2,0
Oak Street Weather Station,07/16/2021 03:00:00 AM,19.9,90,0.0,0.0,132.2,90,2.0,3.2,994.5,-3
Foster Weather Station,07/16/2021 10:00:00 AM,20.0,85,,0.0,,0,3.3,0.0,993.9,167
Oak Street Weather Station,07/16/2021 10:00:00 AM,20.6,92,0.0,0.0,132.2,42,3.3,4.4,995.3,79
63rd Street Weather Station,10/09/2021 05:00:00 AM,18.4,96,0.0,0.1,591.6,178,1.3,1.8,992.7,1
Foster Weather Station,10/09/2021 05:00:00 AM,18.28,86,,0.0,,0,3.3,0.0,992.2,3
Oak Street Weather Station,10/09/2021 05:00:00 AM,19.8,85,0.0,0.0,238.7,345,0.5,0.7,993.5,-3
63rd Street Weather Station,10/09/2021 06:00:00 AM,18.2,99,0.0,0.0,591.6,192,0.7,0.8,993.1,1
Foster Weather Station,10/09/2021 06:00:00 AM,18.28,87,,0.03,,0,3.3,0.0,992.2,2
Oak Street Weather Station,10/09/2021 06:00:00 AM,19.5,86,0.0,0.0,238.7,0,0.0,0.5,993.9,-3
63rd Street Weather Station,10/09/2021 07:00:00 AM,18.5,97,0.0,0.0,591.6,211,0.8,1.3,993.0,2
Foster Weather Station,10/09/2021 07:00:00 AM,18.17,88,,0.0,,0,3.3,0.0,992.2,5
Oak Street Weather Station,10/09/2021 07:00:00 AM,19.6,86,0.0,0.0,238.7,5,2.1,2.3,993.6,0
63rd Street Weather Station,10/09/2021 08:00:00 AM,18.6,94,0.0,0.0,591.6,206,1.2,2.7,993.0,40
Foster Weather Station,10/09/2021 08:00:00 AM,18.39,88,,0.0,,0,3.3,0.0,992.6,68
Oak Street Weather Station,10/09/2021 08:00:00 AM,19.7,86,0.0,0.0,238.7,4,1.9,2.0,993.9,26
63rd Street Weather Station,10/09/2021 09:00:00 AM,20.2,85,0.0,0.0,591.6,115,0.8,1.6,993.0,319
Foster Weather Station,10/09/2021 09:00:00 AM,19.5,81,,0.0,,0,3.3,0.0,992.6,319
Oak Street Weather Station,10/09/2021 09:00:00 AM,20.3,81,0.0,0.0,238.7,117,1.8,3.2,993.8,248
63rd Street Weather Station,10/09/2021 10:00:00 AM,20.3,86,0.0,0.0,591.6,133,0.9,1.8,992.9,394
Foster Weather Station,10/09/2021 10:00:00 AM,19.56,77,,0.0,,0,3.3,0.0,992.2,415
Oak Street Weather Station,10/09/2021 10:00:00 AM,20.6,80,0.0,0.0,238.7,119,2.8,4.2,993.5,412
63rd Street Weather Station,10/09/2021 11:00:00 AM,20.3,90,0.0,0.0,591.6,128,1.4,1.9,992.5,488
Foster Weather Station,10/09/2021 11:00:00 AM,20.0,76,,0.0,,0,3.3,0.0,991.9,494
Oak Street Weather Station,10/09/2021 11:00:00 AM,20.9,80,0.0,0.0,238.7,117,3.0,4.1,993.2,498
63rd Street Weather Station,10/09/2021 12:00:00 PM,20.6,89,0.0,0.0,591.6,127,1.7,2.3,992.3,548
Foster Weather Station,10/09/2021 12:00:00 PM,20.28,77,,0.0,,0,3.3,0.0,991.9,558
63rd Street Weather Station,06/24/2019 07:00:00 PM,24.4,70,0.0,0.0,172.8,245,6.2,10.3,981.9,166
Foster Weather Station,06/24/2019 07:00:00 PM,24.06,58,,0.0,,236,1.5,2.1,981.4,0
Oak Street Weather Station,06/24/2019 07:00:00 PM,25.5,58,0.0,0.0,79.0,297,1.7,5.1,982.3,91
63rd Street Weather Station,06/24/2019 08:00:00 PM,23.8,62,0.0,0.0,172.8,284,3.8,7.4,983.1,14
Foster Weather Station,06/24/2019 08:00:00 PM,22.17,55,,0.0,,278,3.8,4.2,982.4,0
Oak Street Weather Station,06/24/2019 08:00:00 PM,23.7,54,0.0,0.0,79.0,30,1.3,2.4,983.7,7
63rd Street Weather Station,06/24/2019 09:00:00 PM,22.2,64,0.0,0.0,172.8,266,5.3,8.1,984.4,0
Foster Weather Station,06/24/2019 09:00:00 PM,21.17,63,,0.0,,231,3.4,4.1,983.7,0
Oak Street Weather Station,06/24/2019 09:00:00 PM,22.3,61,0.0,0.0,79.0,304,1.5,4.9,984.8,-3
63rd Street Weather Station,06/24/2019 10:00:00 PM,21.6,72,0.0,0.0,172.8,262,4.3,5.4,985.1,0
Foster Weather Station,06/24/2019 10:00:00 PM,20.67,67,,0.0,,234,4.3,5.1,984.1,0
Oak Street Weather Station,06/24/2019 10:00:00 PM,21.9,67,0.0,0.0,79.0,305,1.7,2.1,985.2,-3
63rd Street Weather Station,06/24/2019 11:00:00 PM,21.0,77,0.0,0.0,172.8,253,3.2,5.9,985.5,1
Foster Weather Station,06/24/2019 11:00:00 PM,20.39,69,,0.0,,216,1.5,2.0,984.4,0
Oak Street Weather Station,06/24/2019 11:00:00 PM,21.7,68,0.0,0.0,79.0,314,1.8,3.9,985.8,-3
63rd Street Weather Station,06/25/2019 12:00:00 AM,20.9,75,0.0,0.0,172.8,256,3.5,5.5,985.7,1
Foster Weather Station,06/25/2019 12:00:00 AM,20.17,68,,0.0,,228,3.6,4.0,984.8,0
Oak Street Weather Station,06/25/2019 12:00:00 AM,21.4,68,0.0,0.0,79.0,304,1.6,4.7,986.0,-3
63rd Street Weather Station,06/25/2019 01:00:00 AM,20.6,75,0.0,0.0,172.8,261,3.7,6.1,986.2,1
Foster Weather Station,06/25/2019 01:00:00 AM,20.06,67,,0.0,,256,2.7,3.1,985.1,0
Oak Street Weather Station,06/25/2019 01:00:00 AM,21.3,67,0.0,0.0,79.0,319,2.2,4.3,986.3,-3
63rd Street Weather Station,06/25/2019 02:00:00 AM,19.7,79,0.0,0.0,172.8,250,3.4,5.6,986.5,1
Foster Weather Station,06/25/2019 02:00:00 AM,19.56,69,,0.0,,262,3.0,3.8,985.4,0
Oak Street Weather Station,06/25/2019 02:00:00 AM,21.1,66,0.0,0.0,79.0,0,0.7,1.9,986.8,-3
63rd Street Weather Station,06/25/2019 03:00:00 AM,19.3,82,0.0,0.0,172.8,251,3.2,5.7,987.0,1
Foster Weather Station,06/25/2019 03:00:00 AM,18.78,73,,0.0,,224,2.0,2.1,986.1,0
Oak Street Weather Station,06/25/2019 03:00:00 AM,20.2,72,0.0,0.0,79.0,312,1.4,4.0,987.4,-3
63rd Street Weather Station,06/25/2019 04:00:00 AM,18.7,85,0.0,0.0,172.8,253,3.0,4.2,987.6,1
Foster Weather Station,06/25/2019 04:00:00 AM,18.28,75,,0.0,,210,2.5,2.8,986.8,0
Oak Street Weather Station,06/25/2019 04:00:00 AM,19.8,74,0.0,0.0,79.0,307,1.0,2.7,987.8,-3
63rd Street Weather Station,06/25/2019 05:00:00 AM,18.4,86,0.0,0.0,172.8,255,2.8,4.1,988.4,2
Foster Weather Station,06/25/2019 05:00:00 AM,18.0,76,,0.0,,177,0.6,0.8,987.5,0
Oak Street Weather Station,06/25/2019 05:00:00 AM,19.7,74,0.0,0.0,79.0,306,1.4,3.8,988.7,-2
63rd Street Weather Station,06/25/2019 06:00:00 AM,18.6,85,0.0,0.0,172.8,247,2.9,4.4,988.9,38
Foster Weather Station,06/25/2019 06:00:00 AM,18.0,76,,0.05,,208,1.5,1.6,987.8,0
Oak Street Weather Station,06/25/2019 06:00:00 AM,20.1,72,0.0,0.0,79.0,333,1.2,4.3,989.2,63
63rd Street Weather Station,07/15/2021 10:00:00 PM,20.9,98,0.0,0.0,281.0,111,1.5,3.0,993.8,0
Foster Weather Station,07/15/2021 10:00:00 PM,20.0,84,,0.0,,0,3.3,0.0,993.6,3
Oak Street Weather Station,07/15/2021 10:00:00 PM,20.7,90,0.0,0.0,131.7,91,1.7,2.6,994.7,-2
63rd Street Weather Station,07/16/2021 11:00:00 AM,20.9,98,0.0,0.0,282.9,28,4.8,6.8,994.4,230
Foster Weather Station,07/16/2021 11:00:00 AM,20.56,82,,0.0,,0,3.3,0.0,994.2,462
Oak Street Weather Station,07/16/2021 11:00:00 AM,20.6,92,0.0,0.0,132.2,26,3.3,4.3,995.4,206
63rd Street Weather Station,07/16/2021 12:00:00 PM,21.0,97,0.0,0.0,282.9,25,4.2,7.4,994.4,220
Foster Weather Station,07/16/2021 12:00:00 PM,20.39,83,,0.0,,0,3.3,0.0,994.2,409
Oak Street Weather Station,07/16/2021 12:00:00 PM,20.7,91,0.0,0.0,132.2,26,3.6,4.4,995.6,408
63rd Street Weather Station,07/16/2021 01:00:00 PM,21.0,97,0.0,0.0,282.9,22,4.7,7.6,994.4,264
Foster Weather Station,07/16/2021 01:00:00 PM,20.39,81,,0.0,,0,3.3,0.0,994.6,250
Oak Street Weather Station,07/16/2021 01:00:00 PM,20.5,91,0.0,0.0,132.2,32,4.0,4.6,995.6,219
63rd Street Weather Station,07/16/2021 02:00:00 PM,20.8,96,0.0,0.0,282.9,24,5.5,8.1,994.1,331
Foster Weather Station,07/16/2021 02:00:00 PM,20.0,83,,0.0,,0,3.3,0.0,993.9,301
Oak Street Weather Station,07/16/2021 02:00:00 PM,20.3,91,0.0,0.0,132.2,34,3.7,5.4,995.4,149
63rd Street Weather Station,07/16/2021 04:00:00 PM,20.8,93,0.0,0.0,282.9,9,3.9,7.2,994.2,141
Foster Weather Station,07/16/2021 04:00:00 PM,20.28,78,,0.0,,0,3.3,0.0,993.9,520
Oak Street Weather Station,07/16/2021 04:00:00 PM,20.5,87,0.0,0.0,132.2,9,3.9,6.2,995.3,243
63rd Street Weather Station,07/16/2021 05:00:00 PM,20.7,88,0.0,0.0,282.9,4,4.1,7.9,993.8,84
Foster Weather Station,07/16/2021 05:00:00 PM,20.0,78,,0.0,,0,3.3,0.0,993.6,228
Oak Street Weather Station,07/16/2021 05:00:00 PM,20.7,82,0.0,0.0,132.2,13,2.7,4.3,995.0,139
63rd Street Weather Station,07/16/2021 06:00:00 PM,20.8,84,0.0,0.0,282.9,12,6.3,10.8,993.7,46
Foster Weather Station,07/16/2021 06:00:00 PM,19.67,77,,0.0,,0,3.3,0.0,993.2,142
Oak Street Weather Station,07/16/2021 06:00:00 PM,20.6,81,0.0,0.0,132.2,8,4.7,6.0,994.6,101
63rd Street Weather Station,07/16/2021 08:00:00 PM,20.0,97,0.0,0.0,282.9,5,4.9,8.8,993.6,5
Foster Weather Station,07/16/2021 08:00:00 PM,19.0,86,,0.0,,0,3.3,0.0,993.6,7
Oak Street Weather Station,07/16/2021 08:00:00 PM,19.7,92,0.0,0.0,132.2,12,4.4,6.3,994.8,0
63rd Street Weather Station,07/16/2021 09:00:00 PM,20.2,98,0.0,0.0,282.9,7,4.2,7.6,994.2,0
Foster Weather Station,07/16/2021 09:00:00 PM,19.39,86,,0.0,,0,3.3,0.0,993.6,4
Oak Street Weather Station,07/16/2021 09:00:00 PM,20.1,92,0.0,0.0,132.2,13,4.3,5.6,995.1,-3
63rd Street Weather Station,07/16/2021 10:00:00 PM,20.6,97,0.0,0.0,282.9,15,5.2,8.9,994.2,0
Foster Weather Station,07/16/2021 10:00:00 PM,19.78,86,,0.0,,0,3.3,0.0,993.9,3
Oak Street Weather Station,07/16/2021 10:00:00 PM,20.4,92,0.0,0.0,132.2,13,4.3,5.9,995.3,-2
63rd Street Weather Station,07/16/2021 11:00:00 PM,21.0,96,0.0,0.0,282.9,20,5.8,9.0,994.0,0
63rd Street Weather Station,06/25/2019 07:00:00 AM,19.7,81,0.0,0.0,172.8,253,5.4,6.7,989.3,171
Foster Weather Station,06/25/2019 07:00:00 AM,19.06,72,,0.03,,248,1.8,2.4,988.5,0
Oak Street Weather Station,06/25/2019 07:00:00 AM,20.9,70,0.0,0.0,79.0,304,1.4,4.2,989.8,208
63rd Street Weather Station,06/25/2019 08:00:00 AM,21.3,75,0.0,0.0,172.8,270,3.7,6.5,989.8,321
Foster Weather Station,06/25/2019 08:00:00 AM,20.78,65,,0.0,,254,2.2,2.9,989.2,0
Oak Street Weather Station,06/25/2019 08:00:00 AM,22.0,67,0.0,0.0,79.0,292,0.6,1.3,990.3,367
63rd Street Weather Station,06/25/2019 09:00:00 AM,22.9,70,0.0,0.0,172.8,255,4.7,6.8,990.3,477
Foster Weather Station,06/25/2019 09:00:00 AM,22.89,58,,0.03,,246,1.6,2.0,989.5,0
Oak Street Weather Station,06/25/2019 09:00:00 AM,24.0,59,0.0,0.0,79.0,349,0.7,1.5,990.6,526
63rd Street Weather Station,06/25/2019 10:00:00 AM,24.5,63,0.0,0.0,172.8,253,5.6,7.2,990.4,607
Foster Weather Station,06/25/2019 10:00:00 AM,24.78,51,,0.0,,235,1.8,2.3,989.5,0
Oak Street Weather Station,06/25/2019 10:00:00 AM,26.6,51,0.0,0.0,79.0,269,1.5,3.1,990.8,659
63rd Street Weather Station,06/25/2019 11:00:00 AM,26.1,57,0.0,0.0,172.8,245,4.1,6.3,990.6,718
